Country,Year,Indicator Name,Indicator Code,Country Code,PIB
nepal,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,4.003666099
nepal,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,6.658924067
nepal,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,
nepal,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,5.755827009
nepal,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,-1.51158775
nepal,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,3.854531293
nepal,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,
nepal,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,7.427845262
nepal,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,2.151023645
nepal,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,1.383389803
nepal,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,4.986439995
nepal,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,0.993066363
nepal,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,-12.6
nepal,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,2.632784519
nepal,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,-20.08515857
nepal,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,-34.80863877
nepal,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,1.724137931
nepal,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,5.301150329
nepal,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,9.206141515
nepal,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,8.436165768
nepal,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,4.444746919
nepal,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,8.15901853
nepal,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,8.105241978
nepal,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,
nepal,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,
nepal,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,1.734328082
nepal,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,4.583955372
nepal,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,0.755277215
nepal,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,1.043269015
nepal,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,6.866145963
nepal,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,5.599918727
nepal,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,2.672310038
nepal,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,2.251137007
nepal,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,5.979873611
nepal,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,3.376704794
nepal,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,
nepal,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,3.820921124
nepal,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,
nepal,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,4.253187965
nepal,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,
nepal,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,10.5880004
nepal,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,2.215623534
nepal,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,
nepal,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NPL,-0.071608256
netherlands,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,
netherlands,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,2.674288724
netherlands,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,4.941080676
netherlands,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,5.877715899
netherlands,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,2.271846129
netherlands,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,-1.758166167
netherlands,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,3.779934051
netherlands,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,5.651104737
netherlands,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,7.477958358
netherlands,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,1.442121534
netherlands,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,
netherlands,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,2.134382694
netherlands,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,
netherlands,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,6.158862481
netherlands,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,-3.0607321
netherlands,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,4.136142909
netherlands,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,-10.24018173
netherlands,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,9.212041799
netherlands,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,4.080355075
netherlands,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,1.729879563
netherlands,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,2.590186894
netherlands,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,4.004561704
netherlands,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,-1.814924484
netherlands,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,3.337726177
netherlands,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,2.961092398
netherlands,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,5.055453526
netherlands,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,8.216002709
netherlands,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,
netherlands,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,5.216391239
netherlands,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,3.068018051
netherlands,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,3.875774308
netherlands,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,
netherlands,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,3.737415552
netherlands,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,2.850146814
netherlands,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,12.30836618
netherlands,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,4.387623341
netherlands,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,
netherlands,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,5.94210906
netherlands,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,5.292802061
netherlands,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,0.125357121
netherlands,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,4.185958613
netherlands,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,
netherlands,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,0.96483816
netherlands,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,5.31791766
netherlands,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,
netherlands,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,4.853668742
netherlands,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,2.967926849
netherlands,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,0.800002278
netherlands,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,
netherlands,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,3.931942747
netherlands,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,-12.56975598
netherlands,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,-50.2480671
netherlands,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,6.057471911
netherlands,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NLD,0.558720185
new caledonia,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,1.006228243
new caledonia,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,-0.017328659
new caledonia,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,10.92545611
new caledonia,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,9.193819876
new caledonia,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,-1.947384335
new caledonia,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,4.689784362
new caledonia,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,
new caledonia,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,
new caledonia,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,
new caledonia,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,1.203051575
new caledonia,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,
new caledonia,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,1.201147221
new caledonia,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,
new caledonia,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,
new caledonia,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,3.4
new caledonia,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,6.205530477
new caledonia,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,
new caledonia,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,4.087601987
new caledonia,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,2.400691039
new caledonia,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,
new caledonia,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,-0.798696999
new caledonia,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,7.652937117
new caledonia,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,
new caledonia,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,10.13688763
new caledonia,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,10.6504779
new caledonia,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,-8.802059117
new caledonia,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,14.98241435
new caledonia,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,7.996904855
new caledonia,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,-21.29999801
new caledonia,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,-17.29986047
new caledonia,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,4.632533104
new caledonia,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,
new caledonia,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,1.442121534
new caledonia,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,4.952526778
new caledonia,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,6.057471911
new caledonia,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,1.201147221
new caledonia,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,3.565900855
new caledonia,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,3.178411391
new caledonia,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,-4.668147364
new caledonia,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,10.28348701
new caledonia,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,1.567661766
new caledonia,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,6.403635743
new caledonia,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,-22.93404553
new caledonia,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,2.156731565
new caledonia,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,7.28134265
new caledonia,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,4.037643425
new caledonia,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,-5.199999992
new caledonia,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,-1.247737074
new caledonia,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,-2.349507928
new caledonia,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,
new caledonia,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,
new caledonia,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,8.838980952
new caledonia,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,9.056387228
new caledonia,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NCL,3.009591005
new zealand,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,-2.542096427
new zealand,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,
new zealand,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,6.721949122
new zealand,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,3.200001049
new zealand,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,-8.625441952
new zealand,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,9.235198742
new zealand,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,2.547142662
new zealand,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,
new zealand,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,15.00000003
new zealand,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,13.29999999
new zealand,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,2.757499187
new zealand,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,2.744784024
new zealand,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,6.687886464
new zealand,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,-2.845209611
new zealand,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,6.899998417
new zealand,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,
new zealand,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,-4.359494992
new zealand,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,3.829368753
new zealand,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,2.667983666
new zealand,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,-11.8000009
new zealand,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,-7.920000001
new zealand,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,2.384757238
new zealand,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,6.045198648
new zealand,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,5.716373867
new zealand,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,5.121277897
new zealand,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,2.860189441
new zealand,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,3.929991545
new zealand,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,4.37875209
new zealand,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,20.80000055
new zealand,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,-10.40000053
new zealand,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,0.644238365
new zealand,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,4.399147856
new zealand,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,4.678272586
new zealand,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,4.416731354
new zealand,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,2.023261449
new zealand,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,4.47870734
new zealand,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,7.074117278
new zealand,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,7.030410261
new zealand,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,7.200045558
new zealand,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,2.677708436
new zealand,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,5.775442062
new zealand,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,0.480866443
new zealand,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,
new zealand,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,8.933295869
new zealand,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,10.94922737
new zealand,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,7.125744724
new zealand,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,3.469792148
new zealand,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,0.69999883
new zealand,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,3.985324378
new zealand,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,5.202437593
new zealand,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,3.610206432
new zealand,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,14.21163626
new zealand,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,4.121496396
new zealand,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NZL,3.046694911
nicaragua,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.457201172
nicaragua,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,
nicaragua,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,
nicaragua,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,8.468188508
nicaragua,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,6.221406
nicaragua,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,1.737640631
nicaragua,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,
nicaragua,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,3.030169106
nicaragua,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,3.027634073
nicaragua,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,5.685430737
nicaragua,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,3.79999479
nicaragua,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,9.728394725
nicaragua,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.733054534
nicaragua,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,5.109730902
nicaragua,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,-1.225368969
nicaragua,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.156872398
nicaragua,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.252548774
nicaragua,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,4.642458781
nicaragua,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.472423952
nicaragua,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.858379037
nicaragua,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.757494033
nicaragua,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,
nicaragua,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,6.127511414
nicaragua,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.681874962
nicaragua,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,3.67545907
nicaragua,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,4.207130673
nicaragua,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.499998538
nicaragua,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.085084531
nicaragua,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,
nicaragua,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,7.084012539
nicaragua,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,4.973847763
nicaragua,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.469734452
nicaragua,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.599995222
nicaragua,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,4.11241904
nicaragua,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,
nicaragua,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,4.607673202
nicaragua,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,0.881848176
nicaragua,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,4.400000008
nicaragua,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,17.48626373
nicaragua,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.099719767
nicaragua,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.12947515
nicaragua,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,3.728677489
nicaragua,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,4.948547507
nicaragua,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,
nicaragua,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,5.031446541
nicaragua,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.83388211
nicaragua,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,2.373788251
nicaragua,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,6.189304618
nicaragua,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,4.969728189
nicaragua,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,
nicaragua,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,9.897707899
nicaragua,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,1.489525475
nicaragua,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,3.718693211
nicaragua,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NIC,3.69139404
niger,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,3.302730276
niger,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,1.879977012
niger,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,8.220007399
niger,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,4.963955265
niger,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,4.280901128
niger,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,7.57449184
niger,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,
niger,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,9.634422304
niger,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,2.282661073
niger,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,2.120021635
niger,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,
niger,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,6.602924827
niger,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,2.886836739
niger,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,2.349957041
niger,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,6.186342349
niger,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,2.742140322
niger,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,-8.200000002
niger,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,4.406216526
niger,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,-5.423822049
niger,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,9.903468901
niger,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,0
niger,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,5.383105089
niger,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,9.570604132
niger,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,4.858291224
niger,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,1.605383614
niger,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,7.031254328
niger,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,6.448862568
niger,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,
niger,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,
niger,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,1.706811541
niger,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,1.523863374
niger,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,6.022780424
niger,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,3.896479174
niger,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,5.875552199
niger,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,5.500085232
niger,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,4.83856389
niger,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,3.760920456
niger,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,3.290938577
niger,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,5.027650245
niger,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,
niger,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,1.432200278
niger,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,
niger,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NER,3.295332767
