Country,year,Indicator Code,Indicator Name,Country Code,POP
colombia,1982,SP.POP.GROW,Population growth (annual %),COL,2.268861202
comoros,1982,SP.POP.GROW,Population growth (annual %),COM,2.898339876
cabo verde,1982,SP.POP.GROW,Population growth (annual %),CPV,1.9301415819999999
costa rica,1982,SP.POP.GROW,Population growth (annual %),CRI,2.6950374060000004
caribbean small states,1982,SP.POP.GROW,Population growth (annual %),CSS,1.2483555590000002
cuba,1982,SP.POP.GROW,Population growth (annual %),CUB,0.418075751
curacao,1982,SP.POP.GROW,Population growth (annual %),CUW,0.985513282
cayman islands,1982,SP.POP.GROW,Population growth (annual %),CYM,3.321435788
cyprus,1982,SP.POP.GROW,Population growth (annual %),CYP,0.36628990000000006
czech republic,1982,SP.POP.GROW,Population growth (annual %),CZE,0.138100551
germany,1982,SP.POP.GROW,Population growth (annual %),DEU,-0.095113437
djibouti,1982,SP.POP.GROW,Population growth (annual %),DJI,2.7188970919999997
dominica,1982,SP.POP.GROW,Population growth (annual %),DMA,-0.27234398600000004
denmark,1982,SP.POP.GROW,Population growth (annual %),DNK,-0.07348099999999999
dominican republic,1982,SP.POP.GROW,Population growth (annual %),DOM,2.2497102030000002
algeria,1982,SP.POP.GROW,Population growth (annual %),DZA,3.119931755
east asia & pacific (excluding high income),1982,SP.POP.GROW,Population growth (annual %),EAP,1.715661921
early-demographic dividend,1982,SP.POP.GROW,Population growth (annual %),EAR,2.565492032
east asia & pacific,1982,SP.POP.GROW,Population growth (annual %),EAS,1.638903054
europe & central asia (excluding high income),1982,SP.POP.GROW,Population growth (annual %),ECA,1.00161271
europe & central asia,1982,SP.POP.GROW,Population growth (annual %),ECS,0.5952958070000001
ecuador,1982,SP.POP.GROW,Population growth (annual %),ECU,2.530833731
"egypt, arab rep.",1982,SP.POP.GROW,Population growth (annual %),EGY,2.539794144
euro area,1982,SP.POP.GROW,Population growth (annual %),EMU,0.268657197
eritrea,1982,SP.POP.GROW,Population growth (annual %),ERI,2.8415937060000003
spain,1982,SP.POP.GROW,Population growth (annual %),ESP,0.600390137
estonia,1982,SP.POP.GROW,Population growth (annual %),EST,0.719876655
ethiopia,1982,SP.POP.GROW,Population growth (annual %),ETH,2.775498232
european union,1982,SP.POP.GROW,Population growth (annual %),EUU,0.276669671
fragile and conflict affected situations,1982,SP.POP.GROW,Population growth (annual %),FCS,2.502548553
finland,1982,SP.POP.GROW,Population growth (annual %),FIN,0.560285844
fiji,1982,SP.POP.GROW,Population growth (annual %),FJI,2.614402141
france,1982,SP.POP.GROW,Population growth (annual %),FRA,0.489756642
faroe islands,1982,SP.POP.GROW,Population growth (annual %),FRO,0.884118925
"micronesia, fed. sts.",1982,SP.POP.GROW,Population growth (annual %),FSM,3.383573272
gabon,1982,SP.POP.GROW,Population growth (annual %),GAB,2.54470488
united kingdom,1982,SP.POP.GROW,Population growth (annual %),GBR,-0.035842794
georgia,1982,SP.POP.GROW,Population growth (annual %),GEO,0.846666493
ghana,1982,SP.POP.GROW,Population growth (annual %),GHA,3.278235136
gibraltar,1982,SP.POP.GROW,Population growth (annual %),GIB,0.154821739
guinea,1982,SP.POP.GROW,Population growth (annual %),GIN,2.1728607859999998
"gambia, the",1982,SP.POP.GROW,Population growth (annual %),GMB,3.580568431
guinea-bissau,1982,SP.POP.GROW,Population growth (annual %),GNB,2.205198106
equatorial guinea,1982,SP.POP.GROW,Population growth (annual %),GNQ,7.335098397
greece,1982,SP.POP.GROW,Population growth (annual %),GRC,0.61646204
grenada,1982,SP.POP.GROW,Population growth (annual %),GRD,2.743239485
greenland,1982,SP.POP.GROW,Population growth (annual %),GRL,0.975617495
guatemala,1982,SP.POP.GROW,Population growth (annual %),GTM,2.491064282
guam,1982,SP.POP.GROW,Population growth (annual %),GUM,2.248099468
guyana,1982,SP.POP.GROW,Population growth (annual %),GUY,-0.062188977
high income,1982,SP.POP.GROW,Population growth (annual %),HIC,0.795419212
"hong kong sar, china",1982,SP.POP.GROW,Population growth (annual %),HKG,1.55249627
honduras,1982,SP.POP.GROW,Population growth (annual %),HND,3.05644739
heavily indebted poor countries (hipc),1982,SP.POP.GROW,Population growth (annual %),HPC,2.611083617
croatia,1982,SP.POP.GROW,Population growth (annual %),HRV,0.584227562
haiti,1982,SP.POP.GROW,Population growth (annual %),HTI,2.320415292
hungary,1982,SP.POP.GROW,Population growth (annual %),HUN,-0.058952116
ibrd only,1982,SP.POP.GROW,Population growth (annual %),IBD,1.904094086
ida & ibrd total,1982,SP.POP.GROW,Population growth (annual %),IBT,2.063235221
ida total,1982,SP.POP.GROW,Population growth (annual %),IDA,2.7766408510000002
ida blend,1982,SP.POP.GROW,Population growth (annual %),IDB,3.055379414
indonesia,1982,SP.POP.GROW,Population growth (annual %),IDN,2.309495113
ida only,1982,SP.POP.GROW,Population growth (annual %),IDX,2.6389602819999998
isle of man,1982,SP.POP.GROW,Population growth (annual %),IMN,-0.550774289
india,1982,SP.POP.GROW,Population growth (annual %),IND,2.32167642
not classified,1982,SP.POP.GROW,Population growth (annual %),INX,
ireland,1982,SP.POP.GROW,Population growth (annual %),IRL,0.94541547
"iran, islamic rep.",1982,SP.POP.GROW,Population growth (annual %),IRN,4.058251165
iraq,1982,SP.POP.GROW,Population growth (annual %),IRQ,2.750891924
iceland,1982,SP.POP.GROW,Population growth (annual %),ISL,1.3366104090000002
israel,1982,SP.POP.GROW,Population growth (annual %),ISR,1.878107037
italy,1982,SP.POP.GROW,Population growth (annual %),ITA,0.07408186
jamaica,1982,SP.POP.GROW,Population growth (annual %),JAM,1.702940603
jordan,1982,SP.POP.GROW,Population growth (annual %),JOR,3.925090443
japan,1982,SP.POP.GROW,Population growth (annual %),JPN,0.678537273
kazakhstan,1982,SP.POP.GROW,Population growth (annual %),KAZ,1.152462184
kenya,1982,SP.POP.GROW,Population growth (annual %),KEN,3.817827977
kyrgyz republic,1982,SP.POP.GROW,Population growth (annual %),KGZ,1.974517144
cambodia,1982,SP.POP.GROW,Population growth (annual %),KHM,2.486654466
kiribati,1982,SP.POP.GROW,Population growth (annual %),KIR,1.300275232
st. kitts and nevis,1982,SP.POP.GROW,Population growth (annual %),KNA,-0.499196259
"korea, rep.",1982,SP.POP.GROW,Population growth (annual %),KOR,1.5454685330000002
kuwait,1982,SP.POP.GROW,Population growth (annual %),KWT,4.626142833
latin america & caribbean (excluding high income),1982,SP.POP.GROW,Population growth (annual %),LAC,2.2902929
lao pdr,1982,SP.POP.GROW,Population growth (annual %),LAO,2.31592244
lebanon,1982,SP.POP.GROW,Population growth (annual %),LBN,0.629915481
liberia,1982,SP.POP.GROW,Population growth (annual %),LBR,3.7301037110000004
libya,1982,SP.POP.GROW,Population growth (annual %),LBY,3.886500675
st. lucia,1982,SP.POP.GROW,Population growth (annual %),LCA,1.29597906
latin america & caribbean,1982,SP.POP.GROW,Population growth (annual %),LCN,2.184366028
least developed countries: un classification,1982,SP.POP.GROW,Population growth (annual %),LDC,2.58743019
low income,1982,SP.POP.GROW,Population growth (annual %),LIC,2.488987699
liechtenstein,1982,SP.POP.GROW,Population growth (annual %),LIE,1.103558859
sri lanka,1982,SP.POP.GROW,Population growth (annual %),LKA,1.4890104830000002
lower middle income,1982,SP.POP.GROW,Population growth (annual %),LMC,2.448236125
low & middle income,1982,SP.POP.GROW,Population growth (annual %),LMY,2.076432626
lesotho,1982,SP.POP.GROW,Population growth (annual %),LSO,2.4738898330000003
late-demographic dividend,1982,SP.POP.GROW,Population growth (annual %),LTE,1.529689534
lithuania,1982,SP.POP.GROW,Population growth (annual %),LTU,0.703386263
luxembourg,1982,SP.POP.GROW,Population growth (annual %),LUX,0.082107428
latvia,1982,SP.POP.GROW,Population growth (annual %),LVA,0.46169759
"macao sar, china",1982,SP.POP.GROW,Population growth (annual %),MAC,3.1507965760000003
st. martin (french part),1982,SP.POP.GROW,Population growth (annual %),MAF,9.706489027
morocco,1982,SP.POP.GROW,Population growth (annual %),MAR,2.433234583
monaco,1982,SP.POP.GROW,Population growth (annual %),MCO,1.679239284
moldova,1982,SP.POP.GROW,Population growth (annual %),MDA,1.015531722
madagascar,1982,SP.POP.GROW,Population growth (annual %),MDG,2.8870685010000003
maldives,1982,SP.POP.GROW,Population growth (annual %),MDV,3.609310745
middle east & north africa,1982,SP.POP.GROW,Population growth (annual %),MEA,3.3766619560000004
mexico,1982,SP.POP.GROW,Population growth (annual %),MEX,2.2429869609999997
marshall islands,1982,SP.POP.GROW,Population growth (annual %),MHL,4.407134235
middle income,1982,SP.POP.GROW,Population growth (annual %),MIC,2.0412553030000002
"the former yugoslav republic of macedonia, fyr",1982,SP.POP.GROW,Population growth (annual %),MKD,0.703816035
mali,1982,SP.POP.GROW,Population growth (annual %),MLI,2.097648107
malta,1982,SP.POP.GROW,Population growth (annual %),MLT,2.1449774109999997
myanmar,1982,SP.POP.GROW,Population growth (annual %),MMR,2.255521478
middle east & north africa (excluding high income),1982,SP.POP.GROW,Population growth (annual %),MNA,3.164073202
montenegro,1982,SP.POP.GROW,Population growth (annual %),MNE,1.295577453
mongolia,1982,SP.POP.GROW,Population growth (annual %),MNG,2.520751765
northern mariana islands,1982,SP.POP.GROW,Population growth (annual %),MNP,11.42650653
mozambique,1982,SP.POP.GROW,Population growth (annual %),MOZ,2.250648604
mauritania,1982,SP.POP.GROW,Population growth (annual %),MRT,2.8831651419999997
mauritius,1982,SP.POP.GROW,Population growth (annual %),MUS,1.2224281879999999
malawi,1982,SP.POP.GROW,Population growth (annual %),MWI,2.449119334
malaysia,1982,SP.POP.GROW,Population growth (annual %),MYS,2.354936338
north america,1982,SP.POP.GROW,Population growth (annual %),NAC,0.9827799229999999
namibia,1982,SP.POP.GROW,Population growth (annual %),NAM,2.11446535
new caledonia,1982,SP.POP.GROW,Population growth (annual %),NCL,2.115563554
niger,1982,SP.POP.GROW,Population growth (annual %),NER,2.8842806039999997
nigeria,1982,SP.POP.GROW,Population growth (annual %),NGA,2.602675793
nicaragua,1982,SP.POP.GROW,Population growth (annual %),NIC,2.740016275
netherlands,1982,SP.POP.GROW,Population growth (annual %),NLD,0.458559864
norway,1982,SP.POP.GROW,Population growth (annual %),NOR,0.36727828
nepal,1982,SP.POP.GROW,Population growth (annual %),NPL,2.322006995
nauru,1982,SP.POP.GROW,Population growth (annual %),NRU,1.6330626169999998
new zealand,1982,SP.POP.GROW,Population growth (annual %),NZL,0.993480548
oecd members,1982,SP.POP.GROW,Population growth (annual %),OED,0.8267090340000001
oman,1982,SP.POP.GROW,Population growth (annual %),OMN,5.5396370610000005
other small states,1982,SP.POP.GROW,Population growth (annual %),OSS,2.437369243
pakistan,1982,SP.POP.GROW,Population growth (annual %),PAK,3.349735598
panama,1982,SP.POP.GROW,Population growth (annual %),PAN,2.330840177
peru,1982,SP.POP.GROW,Population growth (annual %),PER,2.405455781
philippines,1982,SP.POP.GROW,Population growth (annual %),PHL,2.7392784910000003
palau,1982,SP.POP.GROW,Population growth (annual %),PLW,2.20368199
papua new guinea,1982,SP.POP.GROW,Population growth (annual %),PNG,2.806527646
poland,1982,SP.POP.GROW,Population growth (annual %),POL,0.920284572
pre-demographic dividend,1982,SP.POP.GROW,Population growth (annual %),PRE,2.686948618
puerto rico,1982,SP.POP.GROW,Population growth (annual %),PRI,1.0705922270000001
"korea, dem. people’s rep.",1982,SP.POP.GROW,Population growth (annual %),PRK,1.551993091
portugal,1982,SP.POP.GROW,Population growth (annual %),PRT,0.611332101
paraguay,1982,SP.POP.GROW,Population growth (annual %),PRY,2.870353386
west bank and gaza,1982,SP.POP.GROW,Population growth (annual %),PSE,
pacific island small states,1982,SP.POP.GROW,Population growth (annual %),PSS,2.385044265
post-demographic dividend,1982,SP.POP.GROW,Population growth (annual %),PST,0.6019743470000001
french polynesia,1982,SP.POP.GROW,Population growth (annual %),PYF,2.929598312
qatar,1982,SP.POP.GROW,Population growth (annual %),QAT,11.14368653
romania,1982,SP.POP.GROW,Population growth (annual %),ROU,0.44611138
rusia,1982,SP.POP.GROW,Population growth (annual %),RUS,0.628287744
rwanda,1982,SP.POP.GROW,Population growth (annual %),RWA,3.2265718160000003
south asia,1982,SP.POP.GROW,Population growth (annual %),SAS,2.396091127
saudi arabia,1982,SP.POP.GROW,Population growth (annual %),SAU,6.366167332000001
sudan,1982,SP.POP.GROW,Population growth (annual %),SDN,3.497796084
senegal,1982,SP.POP.GROW,Population growth (annual %),SEN,2.908777937
singapore,1982,SP.POP.GROW,Population growth (annual %),SGP,4.388593633
solomon islands,1982,SP.POP.GROW,Population growth (annual %),SLB,3.305233938
sierra leone,1982,SP.POP.GROW,Population growth (annual %),SLE,2.2989313730000003
el salvador,1982,SP.POP.GROW,Population growth (annual %),SLV,1.499982713
san marino,1982,SP.POP.GROW,Population growth (annual %),SMR,1.270397053
somalia,1982,SP.POP.GROW,Population growth (annual %),SOM,1.6751884830000001
serbia,1982,SP.POP.GROW,Population growth (annual %),SRB,
sub-saharan africa (excluding high income),1982,SP.POP.GROW,Population growth (annual %),SSA,2.89951005
south sudan,1982,SP.POP.GROW,Population growth (annual %),SSD,3.19922987
sub-saharan africa,1982,SP.POP.GROW,Population growth (annual %),SSF,2.899137643
small states,1982,SP.POP.GROW,Population growth (annual %),SST,2.118154868
sao tome and principe,1982,SP.POP.GROW,Population growth (annual %),STP,1.795035318
suriname,1982,SP.POP.GROW,Population growth (annual %),SUR,0.194402535
slovak republic,1982,SP.POP.GROW,Population growth (annual %),SVK,0.7743700720000001
slovenia,1982,SP.POP.GROW,Population growth (annual %),SVN,0.19927355300000002
sweden,1982,SP.POP.GROW,Population growth (annual %),SWE,0.057191722
eswatini,1982,SP.POP.GROW,Population growth (annual %),SWZ,2.8499849989999997
sint maarten (dutch part),1982,SP.POP.GROW,Population growth (annual %),SXM,
seychelles,1982,SP.POP.GROW,Population growth (annual %),SYC,0.588566721
syria,1982,SP.POP.GROW,Population growth (annual %),SYR,3.581283885
turks and caicos islands,1982,SP.POP.GROW,Population growth (annual %),TCA,4.795354188999999
chad,1982,SP.POP.GROW,Population growth (annual %),TCD,2.252661481
east asia & pacific (ida & ibrd countries),1982,SP.POP.GROW,Population growth (annual %),TEA,1.717588979
europe & central asia (ida & ibrd countries),1982,SP.POP.GROW,Population growth (annual %),TEC,0.989732153
togo,1982,SP.POP.GROW,Population growth (annual %),TGO,3.598261807
thailand,1982,SP.POP.GROW,Population growth (annual %),THA,1.90581333
tajikistan,1982,SP.POP.GROW,Population growth (annual %),TJK,2.9282688489999997
turkmenistan,1982,SP.POP.GROW,Population growth (annual %),TKM,2.389550659
latin america & the caribbean (ida & ibrd countries),1982,SP.POP.GROW,Population growth (annual %),TLA,2.245353149
timor leste,1982,SP.POP.GROW,Population growth (annual %),TLS,2.246138756
middle east & north africa (ida & ibrd countries),1982,SP.POP.GROW,Population growth (annual %),TMN,3.164073202
tonga,1982,SP.POP.GROW,Population growth (annual %),TON,0.243675775
south asia (ida & ibrd),1982,SP.POP.GROW,Population growth (annual %),TSA,2.396091127
sub-saharan africa (ida & ibrd countries),1982,SP.POP.GROW,Population growth (annual %),TSS,2.899137643
trinidad and tobago,1982,SP.POP.GROW,Population growth (annual %),TTO,1.624295157
tunisia,1982,SP.POP.GROW,Population growth (annual %),TUN,2.8458462939999998
turkey,1982,SP.POP.GROW,Population growth (annual %),TUR,2.2788783009999998
tuvalu,1982,SP.POP.GROW,Population growth (annual %),TUV,1.581733914
tanzania,1982,SP.POP.GROW,Population growth (annual %),TZA,3.137663996
uganda,1982,SP.POP.GROW,Population growth (annual %),UGA,2.995042737
ukraine,1982,SP.POP.GROW,Population growth (annual %),UKR,0.32403984399999997
upper middle income,1982,SP.POP.GROW,Population growth (annual %),UMC,1.684835684
uruguay,1982,SP.POP.GROW,Population growth (annual %),URY,0.653592437
united states,1982,SP.POP.GROW,Population growth (annual %),USA,0.953317566
uzbekistan,1982,SP.POP.GROW,Population growth (annual %),UZB,2.573054703
saint vincent and the grenadines,1982,SP.POP.GROW,Population growth (annual %),VCT,0.810484683
venezuela,1982,SP.POP.GROW,Population growth (annual %),VEN,2.655089452
british virgin islands,1982,SP.POP.GROW,Population growth (annual %),VGB,3.448467813
virgin islands (u.s.),1982,SP.POP.GROW,Population growth (annual %),VIR,0.215085041
vietnam,1982,SP.POP.GROW,Population growth (annual %),VNM,2.317237624
vanuatu,1982,SP.POP.GROW,Population growth (annual %),VUT,2.379130192
world,1982,SP.POP.GROW,Population growth (annual %),WLD,1.8012953269999998
samoa,1982,SP.POP.GROW,Population growth (annual %),WSM,0.62135553
kosovo,1982,SP.POP.GROW,Population growth (annual %),XKX,1.9145447580000001
"yemen, rep.",1982,SP.POP.GROW,Population growth (annual %),YEM,3.845010631
south africa,1982,SP.POP.GROW,Population growth (annual %),ZAF,2.577781241
zambia,1982,SP.POP.GROW,Population growth (annual %),ZMB,3.41169298
zimbabwe,1982,SP.POP.GROW,Population growth (annual %),ZWE,3.8226379689999996
aruba,1983,SP.POP.GROW,Population growth (annual %),ABW,1.385740854
afghanistan,1983,SP.POP.GROW,Population growth (annual %),AFG,-2.867273337
angola,1983,SP.POP.GROW,Population growth (annual %),AGO,3.581514794
albania,1983,SP.POP.GROW,Population growth (annual %),ALB,2.120885334
andorra,1983,SP.POP.GROW,Population growth (annual %),AND,4.3842432239999996
arab world,1983,SP.POP.GROW,Population growth (annual %),ARB,3.125242436
united arab emirates,1983,SP.POP.GROW,Population growth (annual %),ARE,5.201767878
argentina,1983,SP.POP.GROW,Population growth (annual %),ARG,1.576631635
armenia,1983,SP.POP.GROW,Population growth (annual %),ARM,1.396354937
american samoa,1983,SP.POP.GROW,Population growth (annual %),ASM,4.011934688999999
antigua and barbuda,1983,SP.POP.GROW,Population growth (annual %),ATG,-1.122944473
australia,1983,SP.POP.GROW,Population growth (annual %),AUS,1.250548264
austria,1983,SP.POP.GROW,Population growth (annual %),AUT,-0.161600981
azerbaijan,1983,SP.POP.GROW,Population growth (annual %),AZE,1.60167353
burundi,1983,SP.POP.GROW,Population growth (annual %),BDI,2.626899005
belgium,1983,SP.POP.GROW,Population growth (annual %),BEL,-0.007944471
benin,1983,SP.POP.GROW,Population growth (annual %),BEN,2.817449088
burkina faso,1983,SP.POP.GROW,Population growth (annual %),BFA,2.519589584
bangladesh,1983,SP.POP.GROW,Population growth (annual %),BGD,2.674056878
bulgaria,1983,SP.POP.GROW,Population growth (annual %),BGR,0.249546601
bahrain,1983,SP.POP.GROW,Population growth (annual %),BHR,2.685219182
"bahamas, the",1983,SP.POP.GROW,Population growth (annual %),BHS,2.205440238
bosnia and herzegovina,1983,SP.POP.GROW,Population growth (annual %),BIH,0.998350143
belarus,1983,SP.POP.GROW,Population growth (annual %),BLR,0.683014022
belize,1983,SP.POP.GROW,Population growth (annual %),BLZ,2.8128705189999996
bermuda,1983,SP.POP.GROW,Population growth (annual %),BMU,0.8674637959999999
bolivia,1983,SP.POP.GROW,Population growth (annual %),BOL,2.11583133
brazil,1983,SP.POP.GROW,Population growth (annual %),BRA,2.285626568
barbados,1983,SP.POP.GROW,Population growth (annual %),BRB,0.266347365
brunei darussalam darussalam,1983,SP.POP.GROW,Population growth (annual %),BRN,2.873024338
bhutan,1983,SP.POP.GROW,Population growth (annual %),BTN,2.473957565
botswana,1983,SP.POP.GROW,Population growth (annual %),BWA,3.439593523
central african republic,1983,SP.POP.GROW,Population growth (annual %),CAF,3.0251214610000003
canada,1983,SP.POP.GROW,Population growth (annual %),CAN,1.002811515
central europe and the baltics,1983,SP.POP.GROW,Population growth (annual %),CEB,0.516003436
switzerland,1983,SP.POP.GROW,Population growth (annual %),CHE,0.42878792
channel islands,1983,SP.POP.GROW,Population growth (annual %),CHI,0.9014555459999999
chile,1983,SP.POP.GROW,Population growth (annual %),CHL,1.552118706
china,1983,SP.POP.GROW,Population growth (annual %),CHN,1.444949695
cote d'ivoire,1983,SP.POP.GROW,Population growth (annual %),CIV,4.203180944
cameroon,1983,SP.POP.GROW,Population growth (annual %),CMR,3.079620237
"congo, dem. rep.",1983,SP.POP.GROW,Population growth (annual %),COD,2.4502718690000003
"congo, rep.",1983,SP.POP.GROW,Population growth (annual %),COG,2.927720748
colombia,1983,SP.POP.GROW,Population growth (annual %),COL,2.248039359
comoros,1983,SP.POP.GROW,Population growth (annual %),COM,2.7601813789999996
cabo verde,1983,SP.POP.GROW,Population growth (annual %),CPV,2.025531538
costa rica,1983,SP.POP.GROW,Population growth (annual %),CRI,2.6908562110000003
caribbean small states,1983,SP.POP.GROW,Population growth (annual %),CSS,1.226431622
cuba,1983,SP.POP.GROW,Population growth (annual %),CUB,0.413325184
curacao,1983,SP.POP.GROW,Population growth (annual %),CUW,0.702386211
cayman islands,1983,SP.POP.GROW,Population growth (annual %),CYM,3.119758428
cyprus,1983,SP.POP.GROW,Population growth (annual %),CYP,0.34276783299999997
czech republic,1983,SP.POP.GROW,Population growth (annual %),CZE,0.087505593
germany,1983,SP.POP.GROW,Population growth (annual %),DEU,-0.262152572
djibouti,1983,SP.POP.GROW,Population growth (annual %),DJI,2.190126214
dominica,1983,SP.POP.GROW,Population growth (annual %),DMA,-0.56431375
denmark,1983,SP.POP.GROW,Population growth (annual %),DNK,-0.068666212
dominican republic,1983,SP.POP.GROW,Population growth (annual %),DOM,2.213211765
algeria,1983,SP.POP.GROW,Population growth (annual %),DZA,3.1223862510000004
east asia & pacific (excluding high income),1983,SP.POP.GROW,Population growth (annual %),EAP,1.6963792130000002
early-demographic dividend,1983,SP.POP.GROW,Population growth (annual %),EAR,2.568199376
east asia & pacific,1983,SP.POP.GROW,Population growth (annual %),EAS,1.610775041
europe & central asia (excluding high income),1983,SP.POP.GROW,Population growth (annual %),ECA,0.9866475490000001
europe & central asia,1983,SP.POP.GROW,Population growth (annual %),ECS,0.566158464
ecuador,1983,SP.POP.GROW,Population growth (annual %),ECU,2.5093508019999997
"egypt, arab rep.",1983,SP.POP.GROW,Population growth (annual %),EGY,2.585824634
euro area,1983,SP.POP.GROW,Population growth (annual %),EMU,0.19912752399999997
eritrea,1983,SP.POP.GROW,Population growth (annual %),ERI,2.845234142
spain,1983,SP.POP.GROW,Population growth (annual %),ESP,0.487183211
estonia,1983,SP.POP.GROW,Population growth (annual %),EST,0.687096402
ethiopia,1983,SP.POP.GROW,Population growth (annual %),ETH,3.0471553910000004
european union,1983,SP.POP.GROW,Population growth (annual %),EUU,0.23094317399999997
fragile and conflict affected situations,1983,SP.POP.GROW,Population growth (annual %),FCS,2.4175767230000003
finland,1983,SP.POP.GROW,Population growth (annual %),FIN,0.595991321
fiji,1983,SP.POP.GROW,Population growth (annual %),FJI,2.540494153
france,1983,SP.POP.GROW,Population growth (annual %),FRA,0.53128183
faroe islands,1983,SP.POP.GROW,Population growth (annual %),FRO,0.883082351
"micronesia, fed. sts.",1983,SP.POP.GROW,Population growth (annual %),FSM,3.300097248
gabon,1983,SP.POP.GROW,Population growth (annual %),GAB,2.594703145
united kingdom,1983,SP.POP.GROW,Population growth (annual %),GBR,0.034101374
georgia,1983,SP.POP.GROW,Population growth (annual %),GEO,0.8788423479999999
ghana,1983,SP.POP.GROW,Population growth (annual %),GHA,3.481641303
gibraltar,1983,SP.POP.GROW,Population growth (annual %),GIB,0.006582845
guinea,1983,SP.POP.GROW,Population growth (annual %),GIN,2.52386253
"gambia, the",1983,SP.POP.GROW,Population growth (annual %),GMB,3.7884189619999997
guinea-bissau,1983,SP.POP.GROW,Population growth (annual %),GNB,2.5428500240000003
equatorial guinea,1983,SP.POP.GROW,Population growth (annual %),GNQ,7.889833264
greece,1983,SP.POP.GROW,Population growth (annual %),GRC,0.5817249320000001
grenada,1983,SP.POP.GROW,Population growth (annual %),GRD,3.06144199
greenland,1983,SP.POP.GROW,Population growth (annual %),GRL,1.158314109
guatemala,1983,SP.POP.GROW,Population growth (annual %),GTM,2.485605756
guam,1983,SP.POP.GROW,Population growth (annual %),GUM,2.266015581
guyana,1983,SP.POP.GROW,Population growth (annual %),GUY,-0.294578964
high income,1983,SP.POP.GROW,Population growth (annual %),HIC,0.74573194
"hong kong sar, china",1983,SP.POP.GROW,Population growth (annual %),HKG,1.5194079059999999
honduras,1983,SP.POP.GROW,Population growth (annual %),HND,3.039566883
heavily indebted poor countries (hipc),1983,SP.POP.GROW,Population growth (annual %),HPC,2.617542179
croatia,1983,SP.POP.GROW,Population growth (annual %),HRV,0.5164633820000001
haiti,1983,SP.POP.GROW,Population growth (annual %),HTI,2.347029093
hungary,1983,SP.POP.GROW,Population growth (annual %),HUN,-0.150240753
ibrd only,1983,SP.POP.GROW,Population growth (annual %),IBD,1.8879981119999998
ida & ibrd total,1983,SP.POP.GROW,Population growth (annual %),IBT,2.05236453
ida total,1983,SP.POP.GROW,Population growth (annual %),IDA,2.782938821
ida blend,1983,SP.POP.GROW,Population growth (annual %),IDB,3.0402611389999996
indonesia,1983,SP.POP.GROW,Population growth (annual %),IDN,2.264099987
ida only,1983,SP.POP.GROW,Population growth (annual %),IDX,2.655320957
isle of man,1983,SP.POP.GROW,Population growth (annual %),IMN,-0.7322083840000001
india,1983,SP.POP.GROW,Population growth (annual %),IND,2.313328572
not classified,1983,SP.POP.GROW,Population growth (annual %),INX,
ireland,1983,SP.POP.GROW,Population growth (annual %),IRL,0.708938993
"iran, islamic rep.",1983,SP.POP.GROW,Population growth (annual %),IRN,4.120289261
iraq,1983,SP.POP.GROW,Population growth (annual %),IRQ,2.6483143030000003
iceland,1983,SP.POP.GROW,Population growth (annual %),ISL,1.32404443
israel,1983,SP.POP.GROW,Population growth (annual %),ISR,1.8191258769999998
italy,1983,SP.POP.GROW,Population growth (annual %),ITA,0.036294637000000005
jamaica,1983,SP.POP.GROW,Population growth (annual %),JAM,1.70059807
jordan,1983,SP.POP.GROW,Population growth (annual %),JOR,4.123336147
japan,1983,SP.POP.GROW,Population growth (annual %),JPN,0.681511043
kazakhstan,1983,SP.POP.GROW,Population growth (annual %),KAZ,1.181241936
kenya,1983,SP.POP.GROW,Population growth (annual %),KEN,3.799318113
kyrgyz republic,1983,SP.POP.GROW,Population growth (annual %),KGZ,2.079679038
cambodia,1983,SP.POP.GROW,Population growth (annual %),KHM,3.551828923
kiribati,1983,SP.POP.GROW,Population growth (annual %),KIR,1.382390298
st. kitts and nevis,1983,SP.POP.GROW,Population growth (annual %),KNA,-0.515803451
"korea, rep.",1983,SP.POP.GROW,Population growth (annual %),KOR,1.474218821
kuwait,1983,SP.POP.GROW,Population growth (annual %),KWT,4.48490919
latin america & caribbean (excluding high income),1983,SP.POP.GROW,Population growth (annual %),LAC,2.250866684
lao pdr,1983,SP.POP.GROW,Population growth (annual %),LAO,2.57544869
lebanon,1983,SP.POP.GROW,Population growth (annual %),LBN,0.719819717
liberia,1983,SP.POP.GROW,Population growth (annual %),LBR,3.437586724
libya,1983,SP.POP.GROW,Population growth (annual %),LBY,3.784307643
st. lucia,1983,SP.POP.GROW,Population growth (annual %),LCA,1.300583332
latin america & caribbean,1983,SP.POP.GROW,Population growth (annual %),LCN,2.15184089
least developed countries: un classification,1983,SP.POP.GROW,Population growth (annual %),LDC,2.601765491
low income,1983,SP.POP.GROW,Population growth (annual %),LIC,2.500401737
liechtenstein,1983,SP.POP.GROW,Population growth (annual %),LIE,0.938445326
sri lanka,1983,SP.POP.GROW,Population growth (annual %),LKA,1.436412179
lower middle income,1983,SP.POP.GROW,Population growth (annual %),LMC,2.445090715
low & middle income,1983,SP.POP.GROW,Population growth (annual %),LMY,2.065291722
lesotho,1983,SP.POP.GROW,Population growth (annual %),LSO,2.374254439
late-demographic dividend,1983,SP.POP.GROW,Population growth (annual %),LTE,1.505162584
lithuania,1983,SP.POP.GROW,Population growth (annual %),LTU,0.807019735
